"file_id.BAM","file_name.BAM","file_id.expression","file_name.expression","cancer","source"
"2b5f10a8-0fe7-449a-ac38-468cf32c5704","25db88d4-3854-4965-866f-68d6ef7afc4e_gdc_realn_rehead.bam","8e4e32c7-686a-44b2-b9a2-0780803d6c36","ced37a67-bf80-468d-8299-940bb9b88107.FPKM.txt.gz","COAD","tumor"
"2b5f10a8-0fe7-449a-ac38-468cf32c5704","25db88d4-3854-4965-866f-68d6ef7afc4e_gdc_realn_rehead.bam","c4eca1f4-22d8-461f-80e2-99b63f0f9d27","ced37a67-bf80-468d-8299-940bb9b88107.htseq.counts.gz","COAD","tumor"
"2b5f10a8-0fe7-449a-ac38-468cf32c5704","25db88d4-3854-4965-866f-68d6ef7afc4e_gdc_realn_rehead.bam","008fb32b-3359-4ee5-a3b8-4a7f78b7d816","ced37a67-bf80-468d-8299-940bb9b88107.FPKM-UQ.txt.gz","COAD","tumor"
"34692553-cc9e-454e-a003-85618f12e15b","3087fe27-3c36-48a0-b65c-78d43f02dd16_gdc_realn_rehead.bam","7b15a87a-805c-4b8a-84de-549cec9c44e3","0e7094cf-4c79-43f4-8b72-9de259e5e18f.htseq.counts.gz","COAD","tumor"
"34692553-cc9e-454e-a003-85618f12e15b","3087fe27-3c36-48a0-b65c-78d43f02dd16_gdc_realn_rehead.bam","da9c9505-fe2c-44ca-a861-c8250a6e1378","0e7094cf-4c79-43f4-8b72-9de259e5e18f.FPKM-UQ.txt.gz","COAD","tumor"
"34692553-cc9e-454e-a003-85618f12e15b","3087fe27-3c36-48a0-b65c-78d43f02dd16_gdc_realn_rehead.bam","53a4a381-c0c9-4645-a754-bcaddffc4776","0e7094cf-4c79-43f4-8b72-9de259e5e18f.FPKM.txt.gz","COAD","tumor"
"2e48e315-5cdf-4fee-aa5d-3c7baa4030ad","dcec76da-f81b-4bc9-8c83-210fa33d420d_gdc_realn_rehead.bam","4571794b-22d1-49fc-9b84-c4ec3e6411b8","4ea4ed16-8597-426c-9485-0fc8a8d81973.htseq.counts.gz","COAD","tumor"
"2e48e315-5cdf-4fee-aa5d-3c7baa4030ad","dcec76da-f81b-4bc9-8c83-210fa33d420d_gdc_realn_rehead.bam","55beecdf-4c7d-4738-8ead-80fc3df758d1","4ea4ed16-8597-426c-9485-0fc8a8d81973.FPKM.txt.gz","COAD","tumor"
"2e48e315-5cdf-4fee-aa5d-3c7baa4030ad","dcec76da-f81b-4bc9-8c83-210fa33d420d_gdc_realn_rehead.bam","7ef5aa5f-1af3-4f56-93a1-7c049196d397","4ea4ed16-8597-426c-9485-0fc8a8d81973.FPKM-UQ.txt.gz","COAD","tumor"
"af831284-873e-4530-8bd6-bde434a78a1a","0a3c82ca-4ca5-4b0f-b8c1-b02ab8e8bd66_gdc_realn_rehead.bam","f61b3602-8fa9-461d-ad88-6af9c5768cc7","5f7d04a4-2a28-44ae-8c27-f5e60f244432.htseq.counts.gz","COAD","tumor"
"af831284-873e-4530-8bd6-bde434a78a1a","0a3c82ca-4ca5-4b0f-b8c1-b02ab8e8bd66_gdc_realn_rehead.bam","2cb3c841-0cf2-449f-8aa6-fe2a2a45ce2d","5f7d04a4-2a28-44ae-8c27-f5e60f244432.FPKM-UQ.txt.gz","COAD","tumor"
"af831284-873e-4530-8bd6-bde434a78a1a","0a3c82ca-4ca5-4b0f-b8c1-b02ab8e8bd66_gdc_realn_rehead.bam","35c31c95-cd4d-4a2e-8edb-a839ce640a38","5f7d04a4-2a28-44ae-8c27-f5e60f244432.FPKM.txt.gz","COAD","tumor"
"c0717ac8-496c-4603-908b-71964e1bc9b3","ffbb127b-a94d-4344-86d9-4c179e405968_gdc_realn_rehead.bam","a571f4c7-0991-4e13-a1ee-5b209008f52b","77dbc29d-e3dd-45cc-b1d8-3bdd1711c704.FPKM-UQ.txt.gz","COAD","tumor"
"c0717ac8-496c-4603-908b-71964e1bc9b3","ffbb127b-a94d-4344-86d9-4c179e405968_gdc_realn_rehead.bam","e6a821ec-65ef-4b30-86df-feda74c27efc","77dbc29d-e3dd-45cc-b1d8-3bdd1711c704.FPKM.txt.gz","COAD","tumor"
"c0717ac8-496c-4603-908b-71964e1bc9b3","ffbb127b-a94d-4344-86d9-4c179e405968_gdc_realn_rehead.bam","677d425b-a6ef-4dff-b721-b929ab3451f4","77dbc29d-e3dd-45cc-b1d8-3bdd1711c704.htseq.counts.gz","COAD","tumor"
"1ec4cf4e-ef14-4554-b3a7-a28ab51a9610","74e2063f-55d3-4131-9d75-a7e5bb5de6b1_gdc_realn_rehead.bam","380cbac8-d3a4-4aed-b880-644c8a1add6c","f0b34dc3-72b8-48d0-a755-354c74405264.FPKM-UQ.txt.gz","COAD","tumor"
"1ec4cf4e-ef14-4554-b3a7-a28ab51a9610","74e2063f-55d3-4131-9d75-a7e5bb5de6b1_gdc_realn_rehead.bam","68a404a1-f9fd-452e-8bec-a4277df0dec4","f0b34dc3-72b8-48d0-a755-354c74405264.FPKM.txt.gz","COAD","tumor"
"1ec4cf4e-ef14-4554-b3a7-a28ab51a9610","74e2063f-55d3-4131-9d75-a7e5bb5de6b1_gdc_realn_rehead.bam","755aeaf1-828c-457d-a99e-31f1254e8d6e","f0b34dc3-72b8-48d0-a755-354c74405264.htseq.counts.gz","COAD","tumor"
"f0894c89-ad5e-4e0e-8289-0a0dcc5e5d28","afa1e1ca-52b1-44ac-8503-ca8b7e3c049b_gdc_realn_rehead.bam","ed8f703a-d3eb-4884-9312-c3ea64ba6946","b04b6183-ac95-4bf2-93ca-2890212ef3c6.FPKM-UQ.txt.gz","COAD","tumor"
"f0894c89-ad5e-4e0e-8289-0a0dcc5e5d28","afa1e1ca-52b1-44ac-8503-ca8b7e3c049b_gdc_realn_rehead.bam","958d8b1f-8e9a-4e80-beb7-b9a8e6ea0685","b04b6183-ac95-4bf2-93ca-2890212ef3c6.htseq.counts.gz","COAD","tumor"
"f0894c89-ad5e-4e0e-8289-0a0dcc5e5d28","afa1e1ca-52b1-44ac-8503-ca8b7e3c049b_gdc_realn_rehead.bam","f04752bd-a3c7-4e5d-9d80-4a8b729c5814","b04b6183-ac95-4bf2-93ca-2890212ef3c6.FPKM.txt.gz","COAD","tumor"
"b80f2f67-842c-4b6d-9b8c-936c6f03ac96","e703baa5-7a27-40a5-a212-316217a372b0_gdc_realn_rehead.bam","a0aa30fb-dc87-49bc-8ba4-b66c46f99696","d6224860-0b09-4d96-8a50-4acb3f72e904.FPKM.txt.gz","COAD","tumor"
"b80f2f67-842c-4b6d-9b8c-936c6f03ac96","e703baa5-7a27-40a5-a212-316217a372b0_gdc_realn_rehead.bam","c1f67724-0190-47d7-a9b7-cf07ac7906cc","d6224860-0b09-4d96-8a50-4acb3f72e904.htseq.counts.gz","COAD","tumor"
