Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-70171:R-HSA-70171	13	1.253616200578592	2.7128318291782895E-7	ALDOA, PKM, TPI1, PFKFB3, PFKFB2, ALDOC, HK3, PGAM1, HK2, HK1, PGK1, GAPDH, ENO1	578	32	9075	6.3784061418685125	2.0886626358473936E-4	2.0886626358473936E-4	4.1432853914447065E-4
REACTOME_PATHWAY	R-HSA-156902:R-HSA-156902	19	1.832208293153327	1.324066741338895E-5	EEF1A1, RPL17, RPL14, RPL15, RPL27, RPS15A, RPLP2, RPL37, RPS6, RPL39, RPS26, RPS16, RPL18A, RPL31, RPS14, RPL10, RPL37A, RPS11, RPS21	578	91	9075	3.2781664702079922	0.010143584682842155	0.0050847195277590185	0.02022048915065744
REACTOME_PATHWAY	R-HSA-192823:R-HSA-192823	19	1.832208293153327	1.324066741338895E-5	RPL17, RPL14, RPL15, GRSF1, RPL27, RPS15A, RPLP2, RPL37, RPS6, RPL39, RPS26, RPS16, RPL18A, RPL31, RPS14, RPL10, RPL37A, RPS11, RPS21	578	91	9075	3.2781664702079922	0.010143584682842155	0.0050847195277590185	0.02022048915065744
REACTOME_PATHWAY	R-HSA-72764:R-HSA-72764	19	1.832208293153327	2.452977166718833E-5	RPL17, RPL14, RPL15, RPL27, RPS15A, RPLP2, RPL37, RPS6, ETF1, RPL39, RPS26, RPS16, RPL18A, RPL31, RPS14, RPL10, RPL37A, RPS11, RPS21	578	95	9075	3.140138408304498	0.018710892444220084	0.006276273344335004	0.03745763027087623
REACTOME_PATHWAY	R-HSA-72689:R-HSA-72689	20	1.9286403085824495	2.5138481427775282E-5	RPL17, RPL14, RPL15, RPL27, RPS15A, RPLP2, RPL37, RPS6, RPL39, RPS26, RPS16, RPL18A, RPL31, RPS14, EIF3E, RPL10, RPL37A, RPS11, RPS21, EIF3M	578	104	9075	3.019363854138941	0.01917073268892988	0.0048275283472359876	0.0383869799271519
REACTOME_PATHWAY	R-HSA-1799339:R-HSA-1799339	21	2.0250723240115716	2.8654184191627388E-5	RPL17, RPL14, SEC11A, RPL15, RPL27, RPS15A, RPLP2, RPL37, RPS6, RPL39, RPS26, RPS16, RPL18A, RPL31, RPS14, RPL10, RPL37A, RPS11, RPS21, TRAM1, SEC61G	578	114	9075	2.8922327444909857	0.021822407435005742	0.004403085458992262	0.04375443285200564
REACTOME_PATHWAY	R-HSA-975956:R-HSA-975956	19	1.832208293153327	3.2898236252549624E-5	RPL17, RPL14, RPL15, RPL27, RPS15A, RPLP2, RPL37, RPS6, ETF1, RPL39, RPS26, RPS16, RPL18A, RPL31, RPS14, RPL10, RPL37A, RPS11, RPS21	578	97	9075	3.0753932864837865	0.025013894257897795	0.00421310961446919	0.0502335039501145
KEGG_PATHWAY	hsa05134:Legionellosis	14	1.3500482160077145	4.5413894494560304E-5	EEF1A1, CR1, CXCL2, TLR2, BNIP3, NFKBIA, NFKB1, TLR5, ITGAM, HSPA1L, NLRC4, MYD88, NAIP, SAR1B	467	54	6879	3.818938853200095	0.012276876420232563	0.012276876420232563	0.0597627553091451
KEGG_PATHWAY	hsa04142:Lysosome	22	2.1215043394406945	5.24623103312432E-5	CTSZ, LAPTM4A, GUSB, HEXB, AP3S2, AP3S1, CTSA, CD164, CD63, GNS, SLC11A1, SLC17A5, GNPTAB, TPP1, SMPD1, SUMF1, SORT1, CTSD, MCOLN1, CTSB, CTSH, GBA	467	121	6879	2.678216858088379	0.014168787130254934	0.007109667249325602	0.06903521192291873
KEGG_PATHWAY	hsa01100:Metabolic pathways	116	11.186113789778208	5.626419160116919E-5	GPAT4, LDHA, B3GALT4, PGD, PGAM1, ITPKC, DSE, NMRK1, TPK1, NANS, AGPS, ST3GAL4, PDXK, SPTLC2, CMAS, SUCLG1, UGCG, CHPT1, COX6C, GNS, PGM1, MGAM, ADSL, EXT1, ACAA1, ALDOA, GLUD2, ALDOC, TK2, HADHB, ARG1, POLE4, TPI1, B3GNT5, IDH1, B3GNT2, GCNT1, B4GALT4, MGAT4B, MSMO1, GUSB, TKT, ACACB, GBE1, DHFR, NDUFV2, ALDH2, IDI1, PHYKPL, ATP6V0E1, SEPHS2, ALG2, HEXB, PKM, NDUFS5, ST6GALNAC3, HPSE, P4HA1, PTDSS1, AGPAT2, COX15, NDUFC2, DGUOK, GRHPR, COQ7, GMPS, ALDH3B1, NAPRT, MAN2A2, ATP6V1C1, COQ2, H6PD, UQCRH, PRDX6, UROD, UGP2, ALOX12, ALPL, INPP1, BCAT1, GALNT2, PGS1, POLR2L, GALNT7, FUT7, NDUFB9, UPP1, HK2, HK1, ASNS, GCH1, GALK1, DGKD, HK3, FUT4, HSD17B4, GAPDH, GBA, GALNT14, ENO1, NDUFA4, EBP, MAT2A, POLR3GL, CSGALNACT1, PYGL, SDHC, CSGALNACT2, SMPD1, MBOAT2, LTA4H, DPM3, ALOX5, PGK1, SCP2, CBS	467	1219	6879	1.4017246558329657	0.01518777515801606	0.005088440024212604	0.07403639994290057
