Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-877300:R-HSA-877300	16	9.63855421686747	7.794542370050241E-15	GBP6, GBP5, SOCS1, OAS3, PML, IFI30, OAS1, OAS2, STAT1, TRIM22, OASL, TRIM6, MT2A, FCGR1B, GBP4, GBP2	94	88	9075	17.5531914893617	1.5776269179923474E-12	1.5776269179923474E-12	9.769962616701378E-12
REACTOME_PATHWAY	R-HSA-909733:R-HSA-909733	12	7.228915662650602	5.737255767352796E-11	OASL, IFITM1, BST2, SOCS1, OAS3, OAS1, XAF1, OAS2, STAT1, IFI35, GBP2, STAT2	94	67	9075	17.29120355668466	1.1646627773309604E-8	5.823313942165953E-9	7.208584840157073E-8
KEGG_PATHWAY	hsa05168:Herpes simplex infection	11	6.626506024096386	1.3794898322566128E-5	TAP2, C5, TAP1, OAS3, PML, OAS1, IL15, OAS2, EIF2AK2, STAT1, STAT2	71	183	6879	5.823828215192796	0.0016678018803775174	0.0016678018803775174	0.015858250680000907
REACTOME_PATHWAY	R-HSA-1236978:R-HSA-1236978	6	3.614457831325301	1.4932318968900084E-4	PSME1, PSMA5, PSME2, PSMA4, FCGR1B, PSMB9	94	50	9075	11.585106382978722	0.02985998342752938	0.010054073431779553	0.18745547875463897
REACTOME_PATHWAY	R-HSA-5661231:R-HSA-5661231	4	2.4096385542168677	1.6199067096583824E-4	MT1A, MT2A, MT1X, MT1F	94	11	9075	35.1063829787234	0.03235187977167253	0.008187986810375913	0.20334293119615987
REACTOME_PATHWAY	R-HSA-1236974:R-HSA-1236974	7	4.216867469879518	2.1053927774724058E-4	PSME1, PSMA5, PSME2, PSMA4, TAP2, TAP1, PSMB9	94	84	9075	8.045212765957446	0.04184332753092368	0.008512357596626718	0.2642106486980267
REACTOME_PATHWAY	R-HSA-180585:R-HSA-180585	6	3.614457831325301	2.1581087721482789E-4	PSME1, PSMA5, PSME2, PSMA4, APOBEC3G, PSMB9	94	54	9075	10.72695035460993	0.0428683541804189	0.007275791678131638	0.2708178488764146
KEGG_PATHWAY	hsa03050:Proteasome	5	3.0120481927710845	9.821397647213122E-4	PSME1, PSMA5, PSME2, PSMA4, PSMB9	71	44	6879	11.009923175416134	0.11210102378052278	0.05771608513172788	1.1233216062509488
REACTOME_PATHWAY	R-HSA-211733:R-HSA-211733	5	3.0120481927710845	0.0016603746213288235	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	50	9075	9.654255319148936	0.2863311201400359	0.04704813217487813	2.066268463004428
REACTOME_PATHWAY	R-HSA-69481:R-HSA-69481	5	3.0120481927710845	0.0017877065535683307	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	51	9075	9.464956195244056	0.3045729772050718	0.0443883287756518	2.2230940370205343
REACTOME_PATHWAY	R-HSA-69229:R-HSA-69229	5	3.0120481927710845	0.0017877065535683307	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	51	9075	9.464956195244056	0.3045729772050718	0.0443883287756518	2.2230940370205343
REACTOME_PATHWAY	R-HSA-69017:R-HSA-69017	5	3.0120481927710845	0.0017877065535683307	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	51	9075	9.464956195244056	0.3045729772050718	0.0443883287756518	2.2230940370205343
REACTOME_PATHWAY	R-HSA-350562:R-HSA-350562	5	3.0120481927710845	0.0017877065535683307	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	51	9075	9.464956195244056	0.3045729772050718	0.0443883287756518	2.2230940370205343
KEGG_PATHWAY	hsa05164:Influenza A	8	4.819277108433735	0.0018393411332687166	OAS3, PML, OAS1, OAS2, EIF2AK2, STAT1, CASP1, STAT2	71	174	6879	4.454589606605148	0.1996972701609544	0.07156515242443784	2.0943163033322776
REACTOME_PATHWAY	R-HSA-180534:R-HSA-180534	5	3.0120481927710845	0.0019216624203006127	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	52	9075	9.282937806873978	0.3232631420420822	0.04245816151451132	2.387828314714646
REACTOME_PATHWAY	R-HSA-349425:R-HSA-349425	5	3.0120481927710845	0.0019216624203006127	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	52	9075	9.282937806873978	0.3232631420420822	0.04245816151451132	2.387828314714646
REACTOME_PATHWAY	R-HSA-5687128:R-HSA-5687128	6	3.614457831325301	0.0020342656628826034	MOV10, PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	88	9075	6.582446808510638	0.3385868067054101	0.04049490463485561	2.5261062141730295
REACTOME_PATHWAY	R-HSA-69601:R-HSA-69601	5	3.0120481927710845	0.0020624174727252873	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	53	9075	9.10778803693296	0.34236359635366553	0.03738359498467381	2.5606487322216487
REACTOME_PATHWAY	R-HSA-174113:R-HSA-174113	5	3.0120481927710845	0.0023650212375671805	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	55	9075	8.77659574468085	0.3816297744756253	0.03926403773766651	2.931235435944357
REACTOME_PATHWAY	R-HSA-4641257:R-HSA-4641257	5	3.0120481927710845	0.0023650212375671805	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	55	9075	8.77659574468085	0.3816297744756253	0.03926403773766651	2.931235435944357
REACTOME_PATHWAY	R-HSA-450408:R-HSA-450408	5	3.0120481927710845	0.002527215274217855	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	56	9075	8.619870820668693	0.4017066280997166	0.038742916356943935	3.1293335387767574
REACTOME_PATHWAY	R-HSA-5362768:R-HSA-5362768	5	3.0120481927710845	0.002527215274217855	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	56	9075	8.619870820668693	0.4017066280997166	0.038742916356943935	3.1293335387767574
REACTOME_PATHWAY	R-HSA-4641258:R-HSA-4641258	5	3.0120481927710845	0.0026968989687989517	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	57	9075	8.468645016797312	0.42201655752477296	0.03840110200258373	3.336180919314946
REACTOME_PATHWAY	R-HSA-68827:R-HSA-68827	5	3.0120481927710845	0.0030594121173054484	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	59	9075	8.181572304363504	0.46313716329704235	0.04061949439556811	3.7767294651809724
REACTOME_PATHWAY	R-HSA-5676590:R-HSA-5676590	5	3.0120481927710845	0.0030594121173054484	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	59	9075	8.181572304363504	0.46313716329704235	0.04061949439556811	3.7767294651809724
REACTOME_PATHWAY	R-HSA-5358346:R-HSA-5358346	5	3.0120481927710845	0.0032525764027645718	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	60	9075	8.045212765957448	0.48384549914689723	0.04049170757595788	4.010719299446707
REACTOME_PATHWAY	R-HSA-5607761:R-HSA-5607761	5	3.0120481927710845	0.0032525764027645718	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	60	9075	8.045212765957448	0.48384549914689723	0.04049170757595788	4.010719299446707
REACTOME_PATHWAY	R-HSA-5610783:R-HSA-5610783	5	3.0120481927710845	0.0032525764027645718	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	60	9075	8.045212765957448	0.48384549914689723	0.04049170757595788	4.010719299446707
REACTOME_PATHWAY	R-HSA-5610780:R-HSA-5610780	5	3.0120481927710845	0.0032525764027645718	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	60	9075	8.045212765957448	0.48384549914689723	0.04049170757595788	4.010719299446707
REACTOME_PATHWAY	R-HSA-5610785:R-HSA-5610785	5	3.0120481927710845	0.0032525764027645718	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	60	9075	8.045212765957448	0.48384549914689723	0.04049170757595788	4.010719299446707
REACTOME_PATHWAY	R-HSA-187577:R-HSA-187577	5	3.0120481927710845	0.0032525764027645718	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	60	9075	8.045212765957448	0.48384549914689723	0.04049170757595788	4.010719299446707
REACTOME_PATHWAY	R-HSA-5678895:R-HSA-5678895	5	3.0120481927710845	0.0034538998592442455	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	61	9075	7.9133240320892915	0.5045829289027012	0.040473185732764816	4.254035300240333
REACTOME_PATHWAY	R-HSA-174084:R-HSA-174084	5	3.0120481927710845	0.0038816766917971215	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	63	9075	7.662107396149949	0.5459344372920093	0.04291385041669327	4.769155410782355
REACTOME_PATHWAY	R-HSA-4608870:R-HSA-4608870	5	3.0120481927710845	0.004108452001120334	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	64	9075	7.542386968085106	0.5664437442543353	0.04303263098221566	5.041197865218383
REACTOME_PATHWAY	R-HSA-5632684:R-HSA-5632684	5	3.0120481927710845	0.004588567768388643	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	66	9075	7.3138297872340425	0.6068731300185943	0.045608338120248115	5.614791998856983
REACTOME_PATHWAY	R-HSA-174154:R-HSA-174154	5	3.0120481927710845	0.004842219134298288	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	67	9075	7.204668148618609	0.6266944680455862	0.04583800231251178	5.916540095989964
REACTOME_PATHWAY	R-HSA-1169091:R-HSA-1169091	5	3.0120481927710845	0.004842219134298288	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	67	9075	7.204668148618609	0.6266944680455862	0.04583800231251178	5.916540095989964
REACTOME_PATHWAY	R-HSA-195253:R-HSA-195253	5	3.0120481927710845	0.00510513683184898	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	68	9075	7.098717146433041	0.6461906784018168	0.04612929226865137	6.22837422196395
REACTOME_PATHWAY	R-HSA-5658442:R-HSA-5658442	5	3.0120481927710845	0.00510513683184898	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	68	9075	7.098717146433041	0.6461906784018168	0.04612929226865137	6.22837422196395
REACTOME_PATHWAY	R-HSA-5668541:R-HSA-5668541	5	3.0120481927710845	0.005377471343954833	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	69	9075	6.995837187789085	0.6653172943533109	0.04647544509584811	6.55037393616511
REACTOME_PATHWAY	R-HSA-68949:R-HSA-68949	5	3.0120481927710845	0.005950982302150428	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	71	9075	6.798771351513334	0.7022968030862357	0.049232533775253606	7.2251495195887365
BIOCARTA	h_mhcPathway:Antigen Processing and Presentation	3	1.8072289156626504	0.00601049175691494	TAP2, TAP1, PSMB9	19	11	1625	23.32535885167464	0.2142723899760024	0.2142723899760024	5.3662598340782575
REACTOME_PATHWAY	R-HSA-174184:R-HSA-174184	5	3.0120481927710845	0.006252449134851776	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	72	9075	6.704343971631205	0.7200744890799395	0.04965411363816452	7.5780452428039435
REACTOME_PATHWAY	R-HSA-174178:R-HSA-174178	5	3.0120481927710845	0.006252449134851776	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	72	9075	6.704343971631205	0.7200744890799395	0.04965411363816452	7.5780452428039435
REACTOME_PATHWAY	R-HSA-1169408:R-HSA-1169408	5	3.0120481927710845	0.006563913469393537	EIF4E3, NUP205, UBE2L6, EIF2AK2, STAT1	94	73	9075	6.612503643252697	0.7373326270687879	0.050118418701577405	7.941346006839001
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	5	3.0120481927710845	0.0072749269952073975	PSME1, PSME2, TAP2, TAP1, IFI30	71	76	6879	6.3741660489251295	0.5866595605285392	0.19817983484412727	8.051578575855423
BIOCARTA	h_ahspPathway:Hemoglobin's Chaperone	3	1.8072289156626504	0.008412694292163226	ALAS2, HBA2, HBB	19	13	1625	19.736842105263158	0.28675566342064984	0.15546205734771745	7.4381947643964335
REACTOME_PATHWAY	R-HSA-5607764:R-HSA-5607764	5	3.0120481927710845	0.00903553139808102	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	80	9075	6.033909574468086	0.8415869907851612	0.06596613232990312	10.778049452604366
KEGG_PATHWAY	hsa04978:Mineral absorption	4	2.4096385542168677	0.009919786282956079	MT1A, MT2A, MT1X, MT1F	71	44	6879	8.807938540332907	0.7006934969048425	0.21436064469152938	10.828875143632533
REACTOME_PATHWAY	R-HSA-382556:R-HSA-382556	5	3.0120481927710845	0.010688116274927172	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	84	9075	5.746580547112462	0.8871127591645602	0.07494855092926478	12.62961813358865
KEGG_PATHWAY	hsa05160:Hepatitis C	6	3.614457831325301	0.011112711986658873	OAS3, OAS1, OAS2, EIF2AK2, STAT1, STAT2	71	133	6879	4.370856719262946	0.7413204533467765	0.2017718944494037	12.056288917604686
KEGG_PATHWAY	hsa05162:Measles	6	3.614457831325301	0.011112711986658873	OAS3, OAS1, OAS2, EIF2AK2, STAT1, STAT2	71	133	6879	4.370856719262946	0.7413204533467765	0.2017718944494037	12.056288917604686
REACTOME_PATHWAY	R-HSA-2871837:R-HSA-2871837	6	3.614457831325301	0.013124494098660951	PSME1, PSMA5, PSME2, PSMA4, FCER1G, PSMB9	94	137	9075	4.228141015685665	0.9315677047209319	0.08833225447105653	15.294922207595485
REACTOME_PATHWAY	R-HSA-983168:R-HSA-983168	9	5.421686746987952	0.013464640280826574	PSME1, PSMA5, PSME2, PSMA4, SOCS1, FBXO6, UBE2L6, RNF213, PSMB9	94	308	9075	2.8210486322188446	0.936192876576153	0.08764825815385502	15.661016665154225
REACTOME_PATHWAY	R-HSA-202424:R-HSA-202424	5	3.0120481927710845	0.019844224461886918	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	101	9075	4.779334316410365	0.9829035486380845	0.1230053037064105	22.263108387139408
REACTOME_PATHWAY	R-HSA-912694:R-HSA-912694	3	1.8072289156626504	0.028787349251498468	SOCS1, STAT1, STAT2	94	26	9075	11.139525368248771	0.9973404439592692	0.1691449080521944	30.719552639134506
REACTOME_PATHWAY	R-HSA-844615:R-HSA-844615	2	1.2048192771084338	0.030433136720395357	CASP1, AIM2	94	3	9075	64.36170212765957	0.9981151094096986	0.17313822854915295	32.18026624996359
KEGG_PATHWAY	hsa05144:Malaria	3	1.8072289156626504	0.08844647036178398	GYPC, HBA2, HBB	71	49	6879	5.931876976142569	0.9999863967267371	0.7982534098417499	65.51477544624052
REACTOME_PATHWAY	R-HSA-1247673:R-HSA-1247673	2	1.2048192771084338	0.08857716813812835	HBA2, HBB	94	9	9075	21.45390070921986	0.9999999933451162	0.4252167131566762	68.8182837587345
BIOCARTA	h_ifnaPathway:IFN alpha signaling pathway	2	1.2048192771084338	0.09561269895422686	STAT1, STAT2	19	9	1625	19.005847953216374	0.9820452971147787	0.7381458823254922	60.126397950379726
BBID	48.mice_minus_JAKs_and_STATs	2	1.2048192771084338	0.10907460090513117	STAT1, STAT2	5	11	388	14.10909090909091	0.6463513028958046	0.6463513028958046	48.55576652002964
REACTOME_PATHWAY	R-HSA-2467813:R-HSA-2467813	5	3.0120481927710845	0.12164864583456386	PSME1, PSMA5, PSME2, PSMA4, PSMB9	94	185	9075	2.6092581943645774	0.99999999999633	0.5287232702583873	80.40167109054262
REACTOME_PATHWAY	R-HSA-1237044:R-HSA-1237044	2	1.2048192771084338	0.12540953916421266	HBA2, HBB	94	13	9075	14.852700490998362	0.9999999999984641	0.5302753262305875	81.43031345514711
REACTOME_PATHWAY	R-HSA-877312:R-HSA-877312	2	1.2048192771084338	0.13438514199346394	SOCS1, STAT1	94	14	9075	13.791793313069908	0.9999999999998108	0.5469638828315052	83.68770344480522
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	4	2.4096385542168677	0.14821663421867876	CYBB, SOCS1, STAT1, STAT2	71	131	6879	2.9583915707988386	0.9999999962861214	0.9116455427195923	84.18663194362568
REACTOME_PATHWAY	R-HSA-168928:R-HSA-168928	2	1.2048192771084338	0.1607688052373255	NLRC5, UBE2L6	94	17	9075	11.357947434292866	0.9999999999999997	0.6079264061900269	88.94371456893269
BBID	12.IL-6_type_cytok-signal-transduct	2	1.2048192771084338	0.1736743225172331	SOCS1, STAT1	5	18	388	8.622222222222222	0.8203772937871303	0.5761808095273768	66.64160990130105
KEGG_PATHWAY	hsa05133:Pertussis	3	1.8072289156626504	0.17711713474285856	C5, SERPING1, CASP1	71	75	6879	3.875492957746479	0.9999999999429967	0.9272611044851771	89.36646244124347
KEGG_PATHWAY	hsa04630:Jak-STAT signaling pathway	4	2.4096385542168677	0.1829174268724613	SOCS1, IL15, STAT1, STAT2	71	145	6879	2.672753763963089	0.9999999999757797	0.9132203349525472	90.19698894260041
REACTOME_PATHWAY	R-HSA-982772:R-HSA-982772	2	1.2048192771084338	0.21927693237366291	SOCS1, STAT1	94	24	9075	8.045212765957446	1.0	0.7243022879153419	95.5405963135123
REACTOME_PATHWAY	R-HSA-156590:R-HSA-156590	2	1.2048192771084338	0.21927693237366291	GSTK1, GSTO1	94	24	9075	8.045212765957446	1.0	0.7243022879153419	95.5405963135123
REACTOME_PATHWAY	R-HSA-379716:R-HSA-379716	2	1.2048192771084338	0.21927693237366291	TARS, KARS	94	24	9075	8.045212765957446	1.0	0.7243022879153419	95.5405963135123
REACTOME_PATHWAY	R-HSA-983170:R-HSA-983170	2	1.2048192771084338	0.2352394098642342	TAP2, TAP1	94	26	9075	7.426350245499181	1.0	0.7436154144877235	96.56003464008029
KEGG_PATHWAY	hsa05143:African trypanosomiasis	2	1.2048192771084338	0.2870303674995231	HBA2, HBB	71	33	6879	5.871959026888604	1.0	0.9758018950568798	97.95439812572504
REACTOME_PATHWAY	R-HSA-422356:R-HSA-422356	2	1.2048192771084338	0.2886071339819039	ARL2, CACNA1E	94	33	9075	5.8510638297872335	1.0	0.8147485146370264	98.61379565940236
KEGG_PATHWAY	hsa05340:Primary immunodeficiency	2	1.2048192771084338	0.29432044554595677	TAP2, TAP1	71	34	6879	5.699254349627175	1.0	0.9702518947118762	98.18236695351985
REACTOME_PATHWAY	R-HSA-936440:R-HSA-936440	2	1.2048192771084338	0.2959240479994055	NLRC5, UBE2L6	94	34	9075	5.678973717146433	1.0	0.8165598894313237	98.7826579126448
