Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	24	6.106870229007633	3.238223158832589E-11	IL1R1, FOSL2, MAP2K1, NCF2, NCF1, SOCS3, NFKBIA, NFKB1, NFKB2, FOSB, JUNB, TYK2, FOS, LILRB2, CYBA, SQSTM1, LILRB3, MAPK14, JUND, LILRA6, IL1B, IFNGR1, IL1A, LCP2	229	131	6879	5.50338344611487	7.642201094171241E-9	7.642201094171241E-9	4.168599909704085E-8
KEGG_PATHWAY	hsa04668:TNF signaling pathway	17	4.325699745547073	3.716077973004184E-7	CXCL1, ICAM1, PTGS2, MAP2K1, SOCS3, CXCL2, NFKBIA, NFKB1, JAG1, JUNB, FOS, ATF4, TNFRSF1B, MAPK14, MAP3K8, IL1B, TNFAIP3	229	107	6879	4.77259927355834	8.769561097554668E-5	4.3848766844933884E-5	4.7837399160810534E-4
REACTOME_PATHWAY	R-HSA-446652:R-HSA-446652	10	2.5445292620865136	7.914983882353061E-7	IRAK1, IL1R2, IRAK3, PELI1, IL1R1, SQSTM1, IL1RN, RIPK2, IL1B, IL1A	273	36	9075	9.233821733821735	4.3364723627348223E-4	4.3364723627348223E-4	0.001154468110675655
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	12	3.0534351145038165	1.6642555585484687E-6	HSP90AB1, CXCL1, HSP90AA1, MAPK14, CXCL2, RIPK2, NFKBIA, IL1B, NFKB1, NLRP3, TNFAIP3, NLRP1	229	56	6879	6.4369931378665	3.926875167235E-4	1.3091297636735888E-4	0.002142394403348291
REACTOME_PATHWAY	R-HSA-4420097:R-HSA-4420097	11	2.7989821882951653	1.3459808512714486E-5	ACTB, ACTG1, CYBA, HSP90AA1, NCF2, NCF1, PTK2B, MAPK14, VEGFA, MAPKAPK2, PXN	273	62	9075	5.897731300957108	0.007348888594677194	0.003681219987637263	0.019630592807895475
KEGG_PATHWAY	hsa05132:Salmonella infection	13	3.307888040712468	1.5876382295063704E-5	ACTB, CXCL1, CXCL2, NFKB1, CCL4, WAS, ACTG1, FOS, ARPC2, MAPK14, IL1B, IFNGR1, IL1A	229	83	6879	4.704950807597201	0.0037398452589278985	9.362754116438721E-4	0.020435925719597403
KEGG_PATHWAY	hsa05140:Leishmaniasis	12	3.0534351145038165	1.845895332680264E-5	IRAK1, CYBA, FOS, PTGS2, NCF2, NCF1, MAPK14, NFKBIA, IL1B, NFKB1, IL1A, IFNGR1	229	71	6879	5.077065010148225	0.004346878049545588	8.7089119236472E-4	0.02375982190038206
REACTOME_PATHWAY	R-HSA-909733:R-HSA-909733	11	2.7989821882951653	2.7205519704976128E-5	EGR1, TYK2, IFITM1, SOCS3, IFITM2, IFITM3, HLA-A, HLA-C, HLA-E, MX2, ISG20	273	67	9075	5.457602099393144	0.014798241283156433	0.004957281122721868	0.03967445862613772
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	12	3.0534351145038165	1.2659625762235523E-4	ICAM1, IRAK1, IL1R1, PTGS2, BCL2A1, NFKBIA, IL1B, NFKB1, TRIM25, NFKB2, TNFAIP3, CCL4	229	87	6879	4.143351904833609	0.029436655072600293	0.004967389527570254	0.16284641495452057
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	14	3.5623409669211195	1.8452750916647296E-4	IRAK1, ICAM1, HLA-A, NFKBIA, NFKB1, HLA-C, NFKB2, HLA-E, TYK2, PSMC4, CD44, MAPK14, JAK3, TNFAIP3	229	122	6879	3.447132937218125	0.04261771995174102	0.006202471990321756	0.23728436636502037
KEGG_PATHWAY	hsa05164:Influenza A	17	4.325699745547073	1.9643425515410073E-4	ACTB, ICAM1, MAP2K1, SOCS3, NFKBIA, NFKB1, TRIM25, HSPA1B, NLRP3, IVNS1ABP, ACTG1, TYK2, MAPK14, IL1B, DNAJB1, IFNGR1, IL1A	229	174	6879	2.9348742659238067	0.045304691414579046	0.005778618932074542	0.25257742994675425
