Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-877300:R-HSA-877300	23	8.24372759856631	4.239696242459654E-20	GBP6, GBP5, SOCS1, OAS3, PML, IFI30, OAS1, OAS2, STAT1, TRIM22, TRIM5, TRIM38, OASL, TRIM6, FCGR1A, IRF7, FCGR1B, MT2A, JAK2, GBP4, GBP3, GBP2, GBP1	158	88	9075	15.011867088607595	1.3821409750418473E-17	1.3821409750418473E-17	5.737277653939536E-17
REACTOME_PATHWAY	R-HSA-909733:R-HSA-909733	17	6.093189964157706	1.568499656716801E-14	BST2, IFITM1, IFITM3, SOCS1, OAS3, RSAD2, OAS1, OAS2, STAT1, IFI35, STAT2, IFIT3, OASL, ISG15, IRF7, XAF1, GBP2	158	67	9075	14.573493293028529	5.1032511549919946E-12	2.5516255774959973E-12	2.1183055309847987E-11
REACTOME_PATHWAY	R-HSA-1236978:R-HSA-1236978	10	3.584229390681003	1.5079841196433924E-7	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, FCGR1A, FCGR1B, PSMB2, PSMB9	158	50	9075	11.487341772151899	4.915907766500638E-5	1.6386627741726834E-5	2.0406451129995062E-4
REACTOME_PATHWAY	R-HSA-180585:R-HSA-180585	9	3.225806451612903	3.5557503313537064E-6	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, APOBEC3G, PSMB9	158	54	9075	9.572784810126583	0.001158505083153627	2.8975218095317334E-4	0.004811635367851785
REACTOME_PATHWAY	R-HSA-5678895:R-HSA-5678895	9	3.225806451612903	9.083389807476158E-6	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, ERLIN1, PSMB9	158	61	9075	8.474268520439924	0.0029568185021872084	5.920643659023117E-4	0.012291202075975782
KEGG_PATHWAY	hsa03050:Proteasome	8	2.867383512544803	1.0326293246621748E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	123	44	6879	10.168514412416853	0.0019394699466885879	0.0019394699466885879	0.012810963742304615
REACTOME_PATHWAY	R-HSA-1236974:R-HSA-1236974	10	3.584229390681003	1.3420288596469351E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, TAP2, PSMB2, TAP1, PSMB9	158	84	9075	6.837703435804702	0.004365486879023939	7.289081239288953E-4	0.018159189468669457
KEGG_PATHWAY	hsa05168:Herpes simplex infection	14	5.017921146953405	1.901876610862527E-5	IFIH1, C5, OAS3, PML, OAS1, OAS2, IL15, STAT1, STAT2, TAP2, IRF7, TAP1, JAK2, EIF2AK2	123	183	6879	4.278555244568839	0.0035691773199186816	0.0017861838863973967	0.02359381419440032
REACTOME_PATHWAY	R-HSA-211733:R-HSA-211733	8	2.867383512544803	2.1703439463483343E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	50	9075	9.189873417721518	0.007050426346477789	0.0010102604922825886	0.02936571829588175
REACTOME_PATHWAY	R-HSA-5668541:R-HSA-5668541	9	3.225806451612903	2.2942447239440464E-5	PSMB10, TNFSF13B, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	69	9075	7.491744634012107	0.007451423059025797	9.344785523879295E-4	0.031041909893259056
REACTOME_PATHWAY	R-HSA-69229:R-HSA-69229	8	2.867383512544803	2.4794503570408446E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	51	9075	9.009679821295608	0.008050527895154813	8.977199606374775E-4	0.03354741566170549
REACTOME_PATHWAY	R-HSA-350562:R-HSA-350562	8	2.867383512544803	2.4794503570408446E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	51	9075	9.009679821295608	0.008050527895154813	8.977199606374775E-4	0.03354741566170549
REACTOME_PATHWAY	R-HSA-69017:R-HSA-69017	8	2.867383512544803	2.4794503570408446E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	51	9075	9.009679821295608	0.008050527895154813	8.977199606374775E-4	0.03354741566170549
REACTOME_PATHWAY	R-HSA-69481:R-HSA-69481	8	2.867383512544803	2.4794503570408446E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	51	9075	9.009679821295608	0.008050527895154813	8.977199606374775E-4	0.03354741566170549
REACTOME_PATHWAY	R-HSA-349425:R-HSA-349425	8	2.867383512544803	2.823947807522255E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	52	9075	8.836416747809153	0.009163952529625985	9.201963436621385E-4	0.038207704257942066
REACTOME_PATHWAY	R-HSA-180534:R-HSA-180534	8	2.867383512544803	2.823947807522255E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	52	9075	8.836416747809153	0.009163952529625985	9.201963436621385E-4	0.038207704257942066
REACTOME_PATHWAY	R-HSA-69601:R-HSA-69601	8	2.867383512544803	3.206905721068394E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	53	9075	8.669691903510866	0.01040022007076502	9.499739694328602E-4	0.043388041708991576
REACTOME_PATHWAY	R-HSA-174113:R-HSA-174113	8	2.867383512544803	4.1013775937681094E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	55	9075	8.354430379746836	0.013281773540170017	0.0011136099049608994	0.05548674779921603
REACTOME_PATHWAY	R-HSA-4641257:R-HSA-4641257	8	2.867383512544803	4.1013775937681094E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	55	9075	8.354430379746836	0.013281773540170017	0.0011136099049608994	0.05548674779921603
REACTOME_PATHWAY	R-HSA-5362768:R-HSA-5362768	8	2.867383512544803	4.619941017440334E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	56	9075	8.205244122965642	0.014948500708775625	0.001157894939609938	0.06250026172969214
REACTOME_PATHWAY	R-HSA-450408:R-HSA-450408	8	2.867383512544803	4.619941017440334E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	56	9075	8.205244122965642	0.014948500708775625	0.001157894939609938	0.06250026172969214
REACTOME_PATHWAY	R-HSA-4641258:R-HSA-4641258	8	2.867383512544803	5.19107259346538E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	57	9075	8.061292471685544	0.016780940659777088	0.001208079391691208	0.07022422675733164
REACTOME_PATHWAY	R-HSA-5676590:R-HSA-5676590	8	2.867383512544803	6.507265390070838E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	59	9075	7.788028320102981	0.020990933405072854	0.001413292055281068	0.08802227065725088
REACTOME_PATHWAY	R-HSA-68827:R-HSA-68827	8	2.867383512544803	6.507265390070838E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	59	9075	7.788028320102981	0.020990933405072854	0.001413292055281068	0.08802227065725088
REACTOME_PATHWAY	R-HSA-5358346:R-HSA-5358346	8	2.867383512544803	7.260942905814049E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	60	9075	7.658227848101266	0.023393560197356278	0.0014783769520286816	0.09821245383669908
REACTOME_PATHWAY	R-HSA-5610780:R-HSA-5610780	8	2.867383512544803	7.260942905814049E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	60	9075	7.658227848101266	0.023393560197356278	0.0014783769520286816	0.09821245383669908
REACTOME_PATHWAY	R-HSA-5607761:R-HSA-5607761	8	2.867383512544803	7.260942905814049E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	60	9075	7.658227848101266	0.023393560197356278	0.0014783769520286816	0.09821245383669908
REACTOME_PATHWAY	R-HSA-5610783:R-HSA-5610783	8	2.867383512544803	7.260942905814049E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	60	9075	7.658227848101266	0.023393560197356278	0.0014783769520286816	0.09821245383669908
REACTOME_PATHWAY	R-HSA-5610785:R-HSA-5610785	8	2.867383512544803	7.260942905814049E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	60	9075	7.658227848101266	0.023393560197356278	0.0014783769520286816	0.09821245383669908
REACTOME_PATHWAY	R-HSA-187577:R-HSA-187577	8	2.867383512544803	7.260942905814049E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	60	9075	7.658227848101266	0.023393560197356278	0.0014783769520286816	0.09821245383669908
REACTOME_PATHWAY	R-HSA-877312:R-HSA-877312	5	1.7921146953405016	7.539454313122457E-5	PTPN2, SOCS1, JAK2, PTPN1, STAT1	158	14	9075	20.513110307414106	0.024279930411560735	0.0014448109985318869	0.1019778556537343
REACTOME_PATHWAY	R-HSA-382556:R-HSA-382556	9	3.225806451612903	9.60782022993781E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, ERLIN1, PSMB9	158	84	9075	6.153933092224231	0.0308375157097317	0.0017386533825638484	0.1299375128280711
REACTOME_PATHWAY	R-HSA-174084:R-HSA-174084	8	2.867383512544803	9.960351643940086E-5	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	63	9075	7.293550331525015	0.031950797111349294	0.0017076121351842222	0.13470222207319082
REACTOME_PATHWAY	R-HSA-4608870:R-HSA-4608870	8	2.867383512544803	1.1023090831531964E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	64	9075	7.179588607594936	0.03529918004302934	0.0017952494507260663	0.14906461348039857
REACTOME_PATHWAY	R-HSA-5687128:R-HSA-5687128	9	3.225806451612903	1.3362691929316522E-4	PSMB10, MOV10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	88	9075	5.874208860759493	0.04262995129091607	0.0020723870869133743	0.18067641747060437
REACTOME_PATHWAY	R-HSA-5632684:R-HSA-5632684	8	2.867383512544803	1.3425524653116601E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	66	9075	6.962025316455696	0.04282606005949252	0.001987574362940059	0.18152526162519278
REACTOME_PATHWAY	R-HSA-1169091:R-HSA-1169091	8	2.867383512544803	1.4776848678471982E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	67	9075	6.858114490836954	0.04703403188504551	0.002092420275123019	0.19977947340269475
REACTOME_PATHWAY	R-HSA-174154:R-HSA-174154	8	2.867383512544803	1.4776848678471982E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	67	9075	6.858114490836954	0.04703403188504551	0.002092420275123019	0.19977947340269475
REACTOME_PATHWAY	R-HSA-5658442:R-HSA-5658442	8	2.867383512544803	1.6236374438140849E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	68	9075	6.757259865971705	0.05155822523357645	0.0022031893300759053	0.21949184359946194
REACTOME_PATHWAY	R-HSA-195253:R-HSA-195253	8	2.867383512544803	1.6236374438140849E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	68	9075	6.757259865971705	0.05155822523357645	0.0022031893300759053	0.21949184359946194
REACTOME_PATHWAY	R-HSA-168928:R-HSA-168928	5	1.7921146953405016	1.7213859386917704E-4	NLRC5, IFIH1, ISG15, UBE2L6, DHX58	158	17	9075	16.893149664929265	0.05457622430827469	0.0022423626251382167	0.23269174935530712
REACTOME_PATHWAY	R-HSA-68949:R-HSA-68949	8	2.867383512544803	2.1329158715249896E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	71	9075	6.471741843465858	0.06717762231526725	0.002671059964853506	0.28824680252507173
REACTOME_PATHWAY	R-HSA-174184:R-HSA-174184	8	2.867383512544803	2.3287649867196895E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	72	9075	6.381856540084388	0.07311574378918306	0.0028081453062787087	0.3146756622052882
REACTOME_PATHWAY	R-HSA-174178:R-HSA-174178	8	2.867383512544803	2.3287649867196895E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	72	9075	6.381856540084388	0.07311574378918306	0.0028081453062787087	0.3146756622052882
KEGG_PATHWAY	hsa05164:Influenza A	12	4.301075268817205	2.4319822574159845E-4	IFIH1, IRF7, OAS3, PML, RSAD2, OAS1, JAK2, OAS2, EIF2AK2, STAT1, CASP1, STAT2	123	174	6879	3.8570227081581163	0.04469711049995728	0.01512670014148576	0.3013151876751885
REACTOME_PATHWAY	R-HSA-5607764:R-HSA-5607764	8	2.867383512544803	4.4748049113449174E-4	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	80	9075	5.74367088607595	0.13576563292453658	0.005197563138200079	0.6038483277924334
REACTOME_PATHWAY	R-HSA-5661231:R-HSA-5661231	4	1.4336917562724014	7.569162112942159E-4	MT1A, MT2A, MT1X, MT1F	158	11	9075	20.88607594936709	0.21874065651562102	0.008475879544123432	1.0194365667366867
REACTOME_PATHWAY	R-HSA-1169408:R-HSA-1169408	7	2.5089605734767026	0.0015958036566560386	EIF4G3, EIF4E3, ISG15, NUP205, UBE2L6, EIF2AK2, STAT1	158	73	9075	5.507629616785157	0.4058642962750104	0.01720518845643293	2.1380249889406566
REACTOME_PATHWAY	R-HSA-202424:R-HSA-202424	8	2.867383512544803	0.0017914024680915973	PSMB10, PSMA6, PSME1, PSMA5, PSME2, PSMA4, PSMB2, PSMB9	158	101	9075	4.549442286000752	0.4426271743864134	0.01867886030068533	2.3971514991493637
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	7	2.5089605734767026	0.002185463043250284	PSME1, PSME2, TAP2, TAP1, IFI30, KIR2DL3, KIR2DL4	123	76	6879	5.151155327342747	0.3372229863596584	0.09771890181219012	2.6779371415544095
KEGG_PATHWAY	hsa05162:Measles	9	3.225806451612903	0.002400285384643372	IFIH1, IRF7, OAS3, OAS1, JAK2, OAS2, EIF2AK2, STAT1, STAT2	123	133	6879	3.784522281313038	0.3635160575961641	0.086397056167822	2.93757657122532
