Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-977225:R-HSA-977225	8	8.421052631578947	2.6451534618739933E-6	HIST1H2BM, HIST1H2BG, HIST1H2AE, CST3, LYZ, HIST1H3D, HIST1H4C, HIST1H4H	59	98	9075	12.556208924247665	3.7818591498706144E-4	3.7818591498706144E-4	0.0031325764569323233
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	7	7.368421052631578	2.1475243535546554E-5	CD9, CD3G, CD3E, CD2, IL5RA, IL7R, CD14	47	87	6879	11.776228906823183	0.001609364142297176	0.001609364142297176	0.02253606125386387
REACTOME_PATHWAY	R-HSA-73728:R-HSA-73728	6	6.315789473684211	4.737947216790507E-5	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	63	9075	14.648910411622277	0.006752523588669956	0.003381980691032238	0.056096491633927936
REACTOME_PATHWAY	R-HSA-5334118:R-HSA-5334118	6	6.315789473684211	5.513825244342425E-5	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	65	9075	14.198174706649285	0.00785398251459457	0.00262487812826262	0.06528001009662443
REACTOME_PATHWAY	R-HSA-5625886:R-HSA-5625886	6	6.315789473684211	6.384448760227437E-5	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	67	9075	13.774348596003035	0.009088500801102795	0.002279910342833702	0.07558404390197726
REACTOME_PATHWAY	R-HSA-427359:R-HSA-427359	6	6.315789473684211	6.857701051215227E-5	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	68	9075	13.571784646061817	0.00975891843766874	0.001959447525135438	0.08118468783466781
REACTOME_PATHWAY	R-HSA-212300:R-HSA-212300	6	6.315789473684211	9.643932141814416E-5	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	73	9075	12.642210355235663	0.013696821122521574	0.0022959416172418923	0.11415215809096324
REACTOME_PATHWAY	R-HSA-2299718:R-HSA-2299718	6	6.315789473684211	1.0292581036783434E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	74	9075	12.471369674759504	0.014611351263185024	0.0021005262841449213	0.121825725075142
BIOCARTA	h_thelperPathway:T Helper Cell Surface Molecules	4	4.2105263157894735	1.071455284513088E-4	CD3G, CD3E, CD247, CD2	15	12	1625	36.111111111111114	0.0041701800384561505	0.0041701800384561505	0.09739531683773395
BIOCARTA	h_tcytotoxicPathway:T Cytotoxic Cell Surface Molecules	4	4.2105263157894735	1.071455284513088E-4	CD3G, CD3E, CD247, CD2	15	12	1625	36.111111111111114	0.0041701800384561505	0.0041701800384561505	0.09739531683773395
BIOCARTA	h_il17Pathway:IL 17 Signaling Pathway	4	4.2105263157894735	2.1822730487736701E-4	CD3G, CD3E, CD247, CD2	15	15	1625	28.888888888888886	0.008475670923564826	0.004246853343442769	0.19827953854887337
REACTOME_PATHWAY	R-HSA-912446:R-HSA-912446	6	6.315789473684211	2.216277444402189E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	87	9075	10.607831677381649	0.03119921839991313	0.00395419649143236	0.2621557600871127
REACTOME_PATHWAY	R-HSA-201722:R-HSA-201722	6	6.315789473684211	2.3383957620095623E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	88	9075	10.487288135593221	0.032889935758479316	0.0037089901623914567	0.2765824044977494
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	7	7.368421052631578	2.4122607323448484E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, FCGR3B, HIST1H4H	47	134	6879	7.645760558907589	0.017931421934979763	0.00900626739367305	0.2528780486099391
REACTOME_PATHWAY	R-HSA-73777:R-HSA-73777	6	6.315789473684211	2.597953246298595E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	90	9075	10.254237288135593	0.03647376057349405	0.0037086616688093432	0.30723930082445783
REACTOME_PATHWAY	R-HSA-5250924:R-HSA-5250924	6	6.315789473684211	2.73567168690911E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	91	9075	10.141553361892345	0.038369941727703805	0.003550541602726165	0.3235020199742866
REACTOME_PATHWAY	R-HSA-3214815:R-HSA-3214815	6	6.315789473684211	3.1822960568547037E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	94	9075	9.817886765236207	0.04449384718948535	0.00378565593212854	0.3762257179188766
BIOCARTA	h_no2il12Pathway:NO2-dependent IL 12 Pathway in NK cells	4	4.2105263157894735	3.228265326116676E-4	CD3G, CD3E, CD247, CD2	15	17	1625	25.490196078431374	0.012513316578182998	0.004188625614702346	0.2931934234710276
REACTOME_PATHWAY	R-HSA-171306:R-HSA-171306	5	5.263157894736842	3.2361576551205606E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H4C, HIST1H4H	59	52	9075	14.789765319426335	0.04522975068328039	0.0035540190150871176	0.3825823167471154
BIOCARTA	h_tcrmolecule:T Cell Receptor and CD3 Complex	3	3.1578947368421053	4.0972418650091506E-4	CD3G, CD3E, CD247	15	4	1625	81.25	0.015855474994331265	0.003987657521168586	0.3719837030722428
REACTOME_PATHWAY	R-HSA-5578749:R-HSA-5578749	6	6.315789473684211	5.542628092040949E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	106	9075	8.706427886152863	0.07622020713678979	0.005646963845822639	0.6544374957814902
REACTOME_PATHWAY	R-HSA-427413:R-HSA-427413	6	6.315789473684211	5.542628092040949E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	106	9075	8.706427886152863	0.07622020713678979	0.005646963845822639	0.6544374957814902
REACTOME_PATHWAY	R-HSA-2559582:R-HSA-2559582	6	6.315789473684211	6.565242398720803E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	110	9075	8.389830508474576	0.08963876619924915	0.006241361148915825	0.7747517983526353
REACTOME_PATHWAY	R-HSA-2559586:R-HSA-2559586	5	5.263157894736842	8.06167782754678E-4	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H4C, HIST1H4H	59	66	9075	11.652542372881355	0.10892660951866173	0.0071821148428613535	0.9505724525148751
BIOCARTA	h_stathminPathway:Stathmin and breast cancer resistance to antimicrotubule agents	4	4.2105263157894735	0.0010481564612447327	CD3G, CD3E, CD247, CD2	15	25	1625	17.333333333333332	0.04007444105615843	0.00814654364540146	0.9491544589747547
REACTOME_PATHWAY	R-HSA-5617472:R-HSA-5617472	6	6.315789473684211	0.0010490405922918941	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	122	9075	7.564601278132815	0.1393708130763971	0.00879005396875232	1.2353238934810773
REACTOME_PATHWAY	R-HSA-2559580:R-HSA-2559580	6	6.315789473684211	0.0010882021101412081	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	123	9075	7.503100454733362	0.14418207710933595	0.008612565984055687	1.2811678113191838
REACTOME_PATHWAY	R-HSA-606279:R-HSA-606279	5	5.263157894736842	0.0012391802099320582	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H4C, HIST1H4H	59	74	9075	10.392808062299586	0.16248210964220355	0.009288834687073089	1.4577260637931744
REACTOME_PATHWAY	R-HSA-202433:R-HSA-202433	4	4.2105263157894735	0.0015230347391349556	CD3G, CD3E, CD247, PAK1	59	36	9075	17.09039548022599	0.1958423847749169	0.010838831445207253	1.788891413074778
REACTOME_PATHWAY	R-HSA-1221632:R-HSA-1221632	5	5.263157894736842	0.0015802909542031011	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H4C, HIST1H4H	59	79	9075	9.735035400128728	0.20240980467710445	0.010711756744133605	1.8555670575307603
REACTOME_PATHWAY	R-HSA-3214847:R-HSA-3214847	6	6.315789473684211	0.0020581548788150194	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	142	9075	6.499164478395798	0.2551850181794306	0.013302521525532351	2.410431891342668
REACTOME_PATHWAY	R-HSA-417957:R-HSA-417957	3	3.1578947368421053	0.0025429009992675657	P2RY13, P2RY10, P2RY14	59	12	9075	38.45338983050848	0.30517688172733226	0.01570570523925896	2.9703521321754467
BIOCARTA	h_tcapoptosisPathway:HIV Induced T Cell Apoptosis	3	3.1578947368421053	0.0029832267574783004	CD3G, CD3E, CD247	15	10	1625	32.5	0.10998746534933068	0.01923260283195094	2.680406767291965
BIOCARTA	h_tcraPathway:Lck and Fyn tyrosine kinases in initiation of TCR Activation	3	3.1578947368421053	0.003628217045616069	CD3G, CD3E, CD247	15	11	1625	29.545454545454547	0.13216856680950861	0.02004743552123578	3.251446815864645
BIOCARTA	h_ctlPathway:CTL mediated immune response against target cells 	3	3.1578947368421053	0.005914862150539037	CD3G, CD3E, CD247	15	14	1625	23.214285714285715	0.20654983506636404	0.0285063710502671	5.251970676757622
BBID	73.Integrins_and_other_cell-surface_receptors	3	3.1578947368421053	0.005998972023944167	CD9, FCGR3B, CD14	5	13	388	17.907692307692308	0.06965933898409982	0.06965933898409982	3.797194039862728
KEGG_PATHWAY	hsa05034:Alcoholism	6	6.315789473684211	0.006220832968679378	HIST1H2BM, HIST1H2BG, HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	47	177	6879	4.961413631446087	0.3737588277817604	0.14444643432488902	6.339329561562945
REACTOME_PATHWAY	R-HSA-198933:R-HSA-198933	6	6.315789473684211	0.006525363645056181	CD3G, KLRG1, CD300A, CD3E, CD247, CLEC2D	59	186	9075	4.96172772006561	0.6078789975892191	0.038256696594269446	7.460285292543478
REACTOME_PATHWAY	R-HSA-202430:R-HSA-202430	3	3.1578947368421053	0.008542882525591157	CD3G, CD3E, CD247	59	22	9075	20.974576271186443	0.7067941162046409	0.04789048083352865	9.66153908700188
REACTOME_PATHWAY	R-HSA-5693571:R-HSA-5693571	4	4.2105263157894735	0.009631804204190115	HIST1H2BM, HIST1H2BG, HIST1H4C, HIST1H4H	59	69	9075	8.916728076639647	0.7494317842983067	0.051839697239273175	10.829607003728325
BIOCARTA	h_tob1Pathway:Role of Tob in T-cell activation	3	3.1578947368421053	0.010844129502856575	CD3G, CD3E, CD247	15	19	1625	17.105263157894736	0.3463811331233754	0.04614906696012988	9.439723539418654
BIOCARTA	h_ctla4Pathway:The Co-Stimulatory Signal During T-cell Activation	3	3.1578947368421053	0.010844129502856575	CD3G, CD3E, CD247	15	19	1625	17.105263157894736	0.3463811331233754	0.04614906696012988	9.439723539418654
REACTOME_PATHWAY	R-HSA-202427:R-HSA-202427	3	3.1578947368421053	0.010959514913045006	CD3G, CD3E, CD247	59	25	9075	18.45762711864407	0.7931707764911758	0.05669466068382856	12.23510557359221
REACTOME_PATHWAY	R-HSA-389948:R-HSA-389948	3	3.1578947368421053	0.01182444911362363	CD3G, CD3E, CD247	59	26	9075	17.747718383311604	0.817494084476341	0.058940607231604436	13.139772772934787
REACTOME_PATHWAY	R-HSA-5693565:R-HSA-5693565	4	4.2105263157894735	0.012524153119855181	HIST1H2BM, HIST1H2BG, HIST1H4C, HIST1H4H	59	76	9075	8.095450490633363	0.8350748451066436	0.0602552825176228	13.865363558886834
REACTOME_PATHWAY	R-HSA-3214858:R-HSA-3214858	4	4.2105263157894735	0.012973637401194458	HIST1H2AE, HIST1H3D, HIST1H4C, HIST1H4H	59	77	9075	7.990314769975786	0.8454704287479444	0.06034797652053825	14.328545300737982
BIOCARTA	h_il12Pathway:IL12 and Stat4 Dependent Signaling Pathway in Th1 Development	3	3.1578947368421053	0.013186779656885833	CD3G, CD3E, CD247	15	21	1625	15.476190476190478	0.40411369408254316	0.05045327440156855	11.371574521711924
BIOCARTA	h_cskPathway:Activation of Csk by cAMP-dependent Protein Kinase Inhibits Signaling through the T Cell Receptor	3	3.1578947368421053	0.014434191673327131	CD3G, CD3E, CD247	15	22	1625	14.772727272727273	0.4327957116508522	0.050242608082114004	12.385204789199433
REACTOME_PATHWAY	R-HSA-69473:R-HSA-69473	4	4.2105263157894735	0.016378039647404925	HIST1H2BM, HIST1H2BG, HIST1H4C, HIST1H4H	59	84	9075	7.324455205811137	0.905716668058985	0.07334674511299577	17.763336267116124
REACTOME_PATHWAY	R-HSA-418594:R-HSA-418594	6	6.315789473684211	0.02004922272747872	P2RY13, PPBP, P2RY14, ANXA1, CXCR1, CXCR2	59	246	9075	3.751550227366681	0.9447656273645245	0.08653051397497491	21.325643822717698
REACTOME_PATHWAY	R-HSA-5693607:R-HSA-5693607	4	4.2105263157894735	0.02455966136797508	HIST1H2BM, HIST1H2BG, HIST1H4C, HIST1H4H	59	98	9075	6.278104462123832	0.9714437119955223	0.1021514545016804	25.508724681775718
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	4	4.2105263157894735	0.02882263168745651	CD3G, CD3E, CD247, PAK1	47	100	6879	5.854468085106382	0.8884700519485309	0.4221064130829564	26.430504214988726
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	5	5.263157894736842	0.034938300759803226	PPBP, RASGRP2, CXCR1, CXCR2, PAK1	47	186	6879	3.934454358270419	0.9305565966734641	0.4134214206685962	31.149846889347977
REACTOME_PATHWAY	R-HSA-3214842:R-HSA-3214842	3	3.1578947368421053	0.040433075601283425	HIST1H3D, HIST1H4C, HIST1H4H	59	50	9075	9.228813559322035	0.9972662199436586	0.15935875701390678	38.663397792946306
BIOCARTA	h_tcrPathway:T Cell Receptor Signaling Pathway	3	3.1578947368421053	0.053054544417875146	CD3G, CD3E, CD247	15	44	1625	7.386363636363637	0.8806908906540231	0.16236245813982642	39.08832790284064
REACTOME_PATHWAY	R-HSA-380108:R-HSA-380108	3	3.1578947368421053	0.0544642822647615	PPBP, CXCR1, CXCR2	59	59	9075	7.821028440103419	0.9996673823582435	0.20452413416065796	48.482243070221465
REACTOME_PATHWAY	R-HSA-3214841:R-HSA-3214841	3	3.1578947368421053	0.06289813722606141	HIST1H3D, HIST1H4C, HIST1H4H	59	64	9075	7.210010593220339	0.9999076339083146	0.22744233699312544	53.66867736724629
KEGG_PATHWAY	hsa05120:Epithelial cell signaling in Helicobacter pylori infection	3	3.1578947368421053	0.07355512224217967	CXCR1, CXCR2, PAK1	47	67	6879	6.553509050492219	0.9967531005782562	0.6151913676172037	55.149206127862826
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	5	5.263157894736842	0.07812160597731727	PPBP, CXCR1, CXCR2, IL5RA, IL7R	47	243	6879	3.011557656947728	0.9977585825782678	0.5816851818746119	57.41581689862316
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	5	5.263157894736842	0.0876256463738643	RASGRP2, HSPA6, PAK1, CD14, DUSP6	47	253	6879	2.8925237574636276	0.9989696609175881	0.5767250942289006	61.80428245367571
REACTOME_PATHWAY	R-HSA-416476:R-HSA-416476	4	4.2105263157894735	0.08831347808577897	P2RY10, FFAR2, F2RL1, ANXA1	59	165	9075	3.728813559322034	0.9999981890293346	0.3004666621085881	66.54540286482187
REACTOME_PATHWAY	R-HSA-2029485:R-HSA-2029485	3	3.1578947368421053	0.09842097452911021	PLD3, CD3G, CD247	59	83	9075	5.559526240555443	0.9999996322579033	0.32286978502534525	70.6832543070122
